"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","TC-12: Should get iOS version config","","2026-08-24","passed","2026-08-24","Admin App Config Versions Tests","","",""
"","193","TC-04: Should reject a balance request","","2026-08-24","passed","2026-08-24","Admin - Wallet Tests","","",""
"","293","TC-CAT-PAG-05 [EDGE] limit=10000 → not 500","","2026-08-24","passed","2026-08-24","📄 Admin Categories — Pagination & Filter","","",""
"","190","WEB_ADMIN-98-NEG-AUTH: [Negative/Auth] Reject balance request should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","204","WEB_ADMIN-24-NEG-AUTH: [Negative/Auth] Get Artist Statics should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","248","TC-OFFER-CREATE-VAL-undefinedValue: Salon create offer invalid discount (Undefined Value)","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","235","WEB_SALON-1-BND-PAG: [Boundary] List own services should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","191","TC-AS-04 [NEGATIVE] GET settings invalid token → not 200","","2026-08-24","passed","2026-08-24","⚙️ Admin General Settings — Tests","","",""
"","233","TC-VIP-VAL-invalidPhone: Admin create VIP config with invalid name (Invalid Short Phone)","","2026-08-24","passed","2026-08-24","👤 Users - Profile & Admin Management","","",""
"","236","WEB_ADMIN-9-POS-PERF: [Positive/Perf] Update User should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","250","TC-BANKACCT-ADD-VAL-invalidPhone: User add bank account invalid IBAN (Invalid Short Phone)","","2026-08-24","passed","2026-08-24","💰 Financial - Banks, Wallet & Cards","","",""
"","191","TC-10: Should reject an order","","2026-08-24","passed","2026-08-24","Admin - Order Status Actions Tests","","",""
"","190","TC-LOC-02: Get states (all)","","2026-08-24","passed","2026-08-24","🌍 Locations","","",""
"","257","WEB_ADMIN-53-BND-PAG: [Boundary] List pending orders should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","229","TC-14: Should create new VIP config","","2026-08-24","passed","2026-08-24","Admin - VIP Management Tests","","",""
"","209","WEB_ADMIN-59-NEG-AUTH: [Negative/Auth] Reject an order should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","213","TC-PAG-02 [VALID] /api/v1/web/admin/services page=2 → 200","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","225","TC-CAT-PAG-02 [EDGE] page=0 → not 500","","2026-08-24","passed","2026-08-24","📄 Admin Categories — Pagination & Filter","","",""
"","190","TC-FP-SEC-SQL-06 [SECURITY] SQL inject in phone: ""admin'--""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","192","TC-08: Should fail get banks without auth","","2026-08-24","passed","2026-08-24","Banks API Tests","","",""
"","333","TC-03: Should get categories in Arabic","","2026-08-24","passed","2026-08-24","Categories API Tests (Public)","","",""
"","235","WEB_SALON-19-SEC-SQL: [Security] List own packages should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","331","TC-PRIVACY-01: Admin list privacy policies","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","191","WEB_ADMIN-61-NEG-AUTH: [Negative/Auth] List all categories should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","263","SALON_ORDERS-7-POS-PERF: [Positive/Perf] Mark artist as started work should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","216","TC-16: Should get sales by salons","","2026-08-24","passed","2026-08-24","Admin - Sales Reports Tests","","",""
"","195","TC-AUTH-ADMIN-SEC-sqlInjection1: Admin login SQLi (SQLi Boolean Base)","","2026-08-24","passed","2026-08-24","🔐 Auth - User Auth","","",""
"","190","GUEST_SERVICES-1-POS-PERF: [Positive/Perf] Public service listing should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_services","","",""
"","190","WEB_ADMIN-17-NEG-AUTH: [Negative/Auth] Get Admin Details should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","194","TC-RC-SEC-SQL-01 [SECURITY] SQL inject resend phone: ""' OR '1'='1""","","2026-08-24","passed","2026-08-24","📤 Resend Code — Full Tests","","",""
"","192","WEB_ADMIN-117-NEG-AUTH: [Negative/Auth] Delete commission should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","293","TC-BANKACCT-ADD-VAL-massiveNumber: User add bank account invalid IBAN (Massive Number)","","2026-08-24","passed","2026-08-24","💰 Financial - Banks, Wallet & Cards","","",""
"","210","TC-PAG-05 [EDGE] /api/v1/web/admin/services page=9999 → 200 with empty/small data","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","843","TC-12: Should set bank as default","","2026-08-24","passed","2026-08-24","Banks API Tests","","",""
"","193","TC-02: Should get blogs with pagination","","2026-08-24","passed","2026-08-24","Blogs API Tests","","",""
"","217","TC-BLOG-CREATE-VAL-nullValue: Admin create blog post invalid title (Null Value)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","3","TC-04: Should update advertisement","","2026-08-24","passed","2026-08-24","Admin - Advertisements Tests","","",""
"","810","TC-09: Should fail cancel non-existent order","","2026-08-24","passed","2026-08-24","Cancel & Restore Order Tests","","",""
"","190","ADMIN_PACKAGE-ADVERTISEMENTS-3-POS-PERF: [Positive/Perf] Get package advertisement by id should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_package-advertisements","","",""
"","8507","ORDERS_SHOW-1-POS-PERF: [Positive/Perf] Get order details should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for orders_show","","",""
"","190","TC-CART-09 [NEGATIVE] No auth → 401","","2026-08-24","passed","2026-08-24","➕ Cart — Add Item Tests","","",""
"","875","TC-06: Should test Apple Pay balance top-up","","2026-08-24","passed","2026-08-24","Balance API Tests","","",""
"","381","TC-SEC-SQL-SEARCH-01 SQL inject search param: ""' OR '1'='1""","","2026-08-24","passed","2026-08-24","💉 SQL Injection Tests — All Key Input Points","","",""
"","190","TC-12: Should fail restore order without auth","","2026-08-24","passed","2026-08-24","Cancel & Restore Order Tests","","",""
"","837","SALONS-2-SEC-SQL: [Security] Get salon details should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salons","","",""
"","236","TC-APPVER-01: Get all app versions","","2026-08-24","passed","2026-08-24","📱 Admin / App Versions","","",""
"","250","TC-02: Should get salons with pagination","","2026-08-24","passed","2026-08-24","Admin - List Salons Tests","","",""
"","210","TC-PAG-05 [EDGE] /api/v1/web/admin/categories page=9999 → 200 with empty/small data","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","230","WEB_SALON-23-POS-PERF: [Positive/Perf] Delete package should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","760","TC-STRESS-01: [Load Test] Send 25 concurrent requests simultaneously to measure server resilience","","2026-08-24","passed","2026-08-24","API Stress & Load Testing Suite","","",""
"","840","TC-RV-SCHEMA-08 User cart schema (if token available)","","2026-08-24","passed","2026-08-24","📐 Response Schema Validation","","",""
"","447","TC-SALON-UPDATE-VAL-massiveNumber: Admin update salon invalid fname (Massive Number)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","800","CART_CLOSED_DAYS-1-POS-PERF: [Positive/Perf] Get closed days for booking should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_closed_days","","",""
"","711","WEB_ADMIN-22-POS-PERF: [Positive/Perf] Get Dashboard Overview should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","TC-FP-SEC-SQL-09 [SECURITY] SQL inject in phone: ""1; SELECT * FROM informat""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","191","TC-SP-04 [SECURITY] SQL inject token → not 500","","2026-08-24","passed","2026-08-24","📸 Salon Profile Files — Tests","","",""
"","192","TC-AS-03 [NEGATIVE] GET settings no auth → 401","","2026-08-24","passed","2026-08-24","⚙️ Admin General Settings — Tests","","",""
"","191","TC-16: Should get offers with pagination","","2026-08-24","passed","2026-08-24","Guest Offers API Tests","","",""
"","189","TC-RT-SEC-SQL-02 [SECURITY] SQL inject as refresh token: ""' OR 1=1--""","","2026-08-24","passed","2026-08-24","🛡️ User Refresh Token — Security Tests","","",""
"","234","WEB_ADMIN-74-BND-PAG: [Boundary] List all services should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","214","ADMIN_CONTACT_US-2-SEC-SQL: [Security] Get contact us by id should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_contact_us","","",""
"","237","ADMIN_PAGES-3-BND-PAG: [Boundary] Get page by id should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_pages","","",""
"","192","WEB_ADMIN-13-NEG-AUTH: [Negative/Auth] Get User Rewards should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","229","TC-ADDR-CREATE-VAL-emptyStrings: User create address missing/invalid Lat (Empty String)","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","202","TC-VC-BV-06 [BOUNDARY] Unicode in code → not 500","","2026-08-24","passed","2026-08-24","📏 Verify Code — Boundary Values","","",""
"","255","WEB_SALON-22-SEC-SQL: [Security] Update package should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","196","TC-ADMIN-GRP-05: Should get administration nurses","","2026-08-24","passed","2026-08-24","Admin - Administration Groups Tests","","",""
"","275","TC-SALON-SEARCH-SEC-xssImg: Admin search salons SQLi/XSS (XSS Image Error)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","217","TC-PKG-CREATE-SEC-xssBasic: Salon create package SQLi/XSS (XSS Basic Script)","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","270","TC-PAGE-01: Admin create page","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","190","WEB_ADMIN-3-NEG-AUTH: [Negative/Auth] Get VIP Details should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","BANKS_SET-DEFAULT-1-NEG-AUTH: [Negative/Auth] Set a bank account as default should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for banks_set-default","","",""
"","376","WEB_ADMIN-126-SEC-SQL: [Security] Get Services List for Report Filter should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","1067","TC-01: Should get user wallet balance","","2026-08-24","passed","2026-08-24","Balance API Tests","","",""
"","256","TC-PERM-04: Update permission group","","2026-08-24","passed","2026-08-24","🔑 Admin / Administration (Permission Groups)","","",""
"","205","TC-FP-SEC-XSS-04 [SECURITY] XSS in phone: ""<img src=x onerror=alert(""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","831","ADDRESS_RESTORE-1-SEC-SQL: [Security] Restore a deleted address should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for address_restore","","",""
"","291","WEB_ADMIN-65-SEC-SQL: [Security] Update category should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","214","WEB_SALON-16-SEC-SQL: [Security] Delete gallery image should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","242","TC-CARD-NEG-02 [NEGATIVE] Add card with missing required fields → 400/422","","2026-08-24","passed","2026-08-24","🛡️ Cards API — Negative & Security Tests","","",""
"","191","SALON_PROFILE-2-NEG-AUTH: [Negative/Auth] Get authenticated salon working days should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_profile","","",""
"","188","TC-ART-06 [RESPONSE-TIME] Admin refresh < 5s","","2026-08-24","passed","2026-08-24","❌ Admin Refresh Token — Negative Tests","","",""
"","193","WEB_ADMIN-56-SEC-SQL: [Security] Delete an order should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","194","TC-09: Should reject Apple login with empty body","","2026-08-24","passed","2026-08-24","Apple Login API Tests","","",""
"","195","WEB_SALON-1-NEG-AUTH: [Negative/Auth] List own services should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","222","WEB_ADMIN-59-POS-PERF: [Positive/Perf] Reject an order should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","191","TC-13: Should mark service completed (artist_complete)","","2026-08-24","passed","2026-08-24","Salon Order Status Change Tests","","",""
"","190","TC-UP-04 [INVALID] Upload corrupted JPEG (invalid bytes) → not 500","","2026-08-24","passed","2026-08-24","📤 Salon Profile — File Upload Tests","","",""
"","378","THANKS-1-POS-PERF: [Positive/Perf] Tap payment redirect landing page should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for thanks","","",""
"","230","WEB_ADMIN-94-SEC-SQL: [Security] Wallet overview — balance + transfer history for current admin should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-UP-01 [POSITIVE] Upload valid PNG as salon profile → not 500","","2026-08-24","passed","2026-08-24","📤 Salon Profile — File Upload Tests","","",""
"","266","TC-02: Should get users with pagination","","2026-08-24","passed","2026-08-24","Admin - List Users Tests","","",""
"","200","TC-02: Should send contact us without auth (guest)","","2026-08-24","passed","2026-08-24","Contact Us API Tests","","",""
"","233","TC-BANKACCT-ADD-SEC-noSqlInjection2: User add bank account SQLi/XSS (NoSQLi Greater Than)","","2026-08-24","passed","2026-08-24","💰 Financial - Banks, Wallet & Cards","","",""
"","190","TC-04: Should fail to get orders without auth","","2026-08-24","passed","2026-08-24","List User Orders Tests","","",""
